Unnamed: 0	population_den	Area	female_per	children_living_with_single_parents	owner_occupied	some_college_more	dropped_out_schoolOrCollege	sep_wid_div	unemp	debt_housing_units	housing_retirement_income	females_per_tier1_jobs	household_income_less_than_20k	household_size_greater_than_equal_3	age_35_to_54	family_household	household_self_emp	hh_dividends	yr_built	electricity_cost_per	gross_rent	pool_publicTransport	bike
"Block Group 1, Census Tract 11.01, Sebastian County, Arkansas"	2060.4	0.76	0.37	0.22	376	0.6	0	0.26	0.01	0.56	0.21	0.35	0.96	0.21	0.14	0.65	0.13	0.39	1980	0.51	0	0.05	0
"Block Group 2, Census Tract 11.01, Sebastian County, Arkansas"	1276.4	0.4	0.59	0	69	0.63	0.19	0.29	0	0.8	0.37	0.21	0.88	0.23	0.28	0.36	0	0.09	1973	0.86	0	0	0
"Block Group 3, Census Tract 11.01, Sebastian County, Arkansas"	1965.7	0.59	0.47	0.24	160	0.63	0	0.21	0.03	0.53	0.14	0.63	0.91	0.45	0.3	0.68	0.05	0.11	1973	0.58	0.04	0.06	0
"Block Group 4, Census Tract 11.01, Sebastian County, Arkansas"	1791.9	0.57	0.43	0	152	0.73	0	0.1	0	0.66	0.07	0.13	0.96	0.46	0.3	0.68	0	0.04	1976	0.34	0	0	0
"Block Group 1, Census Tract 11.02, Sebastian County, Arkansas"	1210.9	0.95	0.51	0.5	148	0.64	0	0.16	0.04	0.47	0.23	0.29	0.89	0.4	0.25	0.63	0.07	0.15	1987	0.73	0.09	0.06	0
"Block Group 2, Census Tract 11.02, Sebastian County, Arkansas"	2693.8	0.54	0.58	0.29	250	0.61	0	0.2	0.01	0.34	0.18	0.37	0.86	0.2	0.15	0.56	0.03	0.18	1980	0.77	0.05	0.18	0
"Block Group 3, Census Tract 11.02, Sebastian County, Arkansas"	204.7	3.53	0.61	0.88	90	0.58	0.32	0.37	0.06	0.48	0.26	0.47	0.98	0.34	0.09	0.6	0	0.19	1983	0.68	0.12	0.16	0.06
"Block Group 1, Census Tract 12.01, Sebastian County, Arkansas"	1094.7	0.85	0.51	0.43	170	0.42	0	0.15	0.02	0.11	0.28	0.22	0.95	0.4	0.47	0.66	0.08	0.02	1965	0.61	0.14	0.06	0
"Block Group 2, Census Tract 12.01, Sebastian County, Arkansas"	3735.9	0.3	0.52	0.62	212	0.72	0	0.31	0	0.6	0.26	0.67	0.81	0.38	0.29	0.65	0.15	0.06	1965	0.45	0.35	0.05	0
"Block Group 3, Census Tract 12.01, Sebastian County, Arkansas"	3569.1	0.57	0.6	0.13	446	0.73	0.38	0.15	0.01	0.65	0.11	0.47	0.91	0.59	0.29	0.8	0.12	0.33	1977	0.19	0.2	0.05	0
"Block Group 1, Census Tract 12.02, Sebastian County, Arkansas"	1117.6	1.01	0.47	0.49	186	0.39	0.02	0.48	0.16	0.24	0.14	0.25	0.67	0.23	0.39	0.43	0	0.1	1972	0.66	0.16	0.3	0
"Block Group 2, Census Tract 12.02, Sebastian County, Arkansas"	2410.9	0.31	0.46	0.56	175	0.54	0	0.19	0.1	0.51	0.26	0.53	0.66	0.5	0.23	0.64	0.03	0.18	1978	0.6	0.23	0.27	0
"Block Group 3, Census Tract 12.02, Sebastian County, Arkansas"	1864	0.37	0.5	0.26	149	0.46	0	0.42	0	0.34	0.2	0.22	0.66	0.33	0.27	0.39	0	0.05	1966	0.44	0.21	0	0
"Block Group 1, Census Tract 13.01, Sebastian County, Arkansas"	782.3	0.64	0.66	0	141	0.64	0	0.28	0	0.79	0.3	0.71	0.65	0.19	0.21	0.53	0.05	0.34	1983	0.23	0.44	0	0
"Block Group 2, Census Tract 13.01, Sebastian County, Arkansas"	1065.7	0.75	0.47	0.12	190	0.59	0	0.09	0.06	0.58	0.12	0.26	0.68	0.16	0.32	0.48	0.18	0.23	1984	0.52	0.32	0	0
"Block Group 3, Census Tract 13.01, Sebastian County, Arkansas"	1804.6	0.65	0.49	0	347	0.62	0	0.07	0.01	0.44	0.27	0.55	0.97	0.4	0.22	0.8	0.19	0.38	1988	0.37	0	0.09	0
"Block Group 1, Census Tract 13.05, Sebastian County, Arkansas"	3228.9	0.29	0.5	0.38	353	0.78	0	0.15	0.01	0.63	0.2	0.42	1	0.41	0.37	0.64	0.12	0.08	1976	0.35	0	0	0
"Block Group 2, Census Tract 13.05, Sebastian County, Arkansas"	2697.3	0.35	0.62	0.25	236	0.75	0.11	0.07	0.03	0.84	0.28	0.7	1	0.32	0.26	0.74	0.29	0.12	1983	0.39	0	0.13	0
"Block Group 3, Census Tract 13.05, Sebastian County, Arkansas"	1210.8	0.59	0.46	0	272	0.64	0	0.3	0	0.24	0.46	0.95	0.94	0.12	0.16	0.31	0	0.37	1986	0.42	0.03	0	0
"Block Group 4, Census Tract 13.05, Sebastian County, Arkansas"	1470.9	1.51	0.52	0.23	821	0.69	0	0.24	0.01	0.54	0.37	0.61	0.96	0.34	0.23	0.6	0.05	0.41	1993	0.44	0.41	0.04	0
"Block Group 1, Census Tract 13.06, Sebastian County, Arkansas"	1104.8	2.3	0.55	0.08	715	0.8	0	0.06	0.01	0.82	0.07	0.92	1	0.4	0.27	0.92	0.21	0.46	2004	0.26	0.18	0.03	0
"Block Group 2, Census Tract 13.06, Sebastian County, Arkansas"	372.1	3.23	0.46	0	163	0.87	0	0.16	0	0.39	0.06	0.95	1	0.59	0.09	0.8	0.2	0.19	2002	0.59	0	0.12	0
"Block Group 3, Census Tract 13.06, Sebastian County, Arkansas"	1821.4	0.6	0.59	0.19	249	0.87	0	0.14	0	0.82	0.07	0.34	0.93	0.19	0.38	0.36	0	0.11	1996	0.46	0	0.07	0
"Block Group 1, Census Tract 13.07, Sebastian County, Arkansas"	1736.4	0.44	0.51	0.54	132	0.52	0	0.33	0.09	0.36	0.24	0	0.64	0.76	0.3	1	0	0.05	1975	0	1	0.09	0
"Block Group 2, Census Tract 13.07, Sebastian County, Arkansas"	193.9	9.12	0.52	1	363	0.9	0	0.19	0.02	0.47	0.25	0.36	0.86	0.12	0.12	0.61	0.01	0.3	2013	0.66	0.09	0.12	0
"Block Group 1, Census Tract 13.08, Sebastian County, Arkansas"	312.9	4.94	0.71	1	471	0.42	0	0.36	0	0.67	0.23	0	0.66	0.32	0.36	0.52	0.05	0.15	1984	0.59	0.78	0.05	0
"Block Group 2, Census Tract 13.08, Sebastian County, Arkansas"	2815.8	0.62	0.44	0.09	399	0.82	0	0.28	0	0.93	0.13	0.87	0.74	0.35	0.19	0.45	0.27	0.02	2003	0.46	0.13	0	0
"Block Group 3, Census Tract 13.08, Sebastian County, Arkansas"	2373	0.32	0.52	0.24	312	0.57	0	0.1	0	0.53	0.1	0.4	0.81	0.27	0.33	0.5	0	0.21	1988	1	1	0	0
"Block Group 1, Census Tract 13.09, Sebastian County, Arkansas"	945.5	1.95	0.61	0.5	549	0.42	0	0.26	0.07	0.61	0.39	0.32	0.72	0.29	0.27	0.69	0.02	0.09	1975	0.5	0.43	0.03	0
"Block Group 1, Census Tract 13.10, Sebastian County, Arkansas"	2063.4	0.92	0.56	0.13	582	0.58	0	0.07	0.03	0.96	0.02	0.55	0.95	0.27	0.37	0.76	0.1	0.04	2004	0.72	0.07	0.15	0
"Block Group 2, Census Tract 13.10, Sebastian County, Arkansas"	2048.7	0.8	0.57	0.39	380	0.51	0.24	0.25	0.09	0.63	0.15	0.5	0.83	0.33	0.24	0.64	0.12	0.24	1975	0.49	0.19	0.21	0
"Block Group 3, Census Tract 13.10, Sebastian County, Arkansas"	2557.3	0.46	0.54	0.47	456	0.79	0	0.34	0	0.44	0.13	0.46	1	0.17	0.35	0.63	0.19	0.07	1974	0.31	0	0.1	0
"Block Group 1, Census Tract 13.11, Sebastian County, Arkansas"	500	3.73	0.5	0.09	560	0.86	0	0.05	0	0.63	0.2	0.53	0.96	0.37	0.25	0.89	0.16	0.32	1990	0.19	0	0.09	0
"Block Group 2, Census Tract 13.11, Sebastian County, Arkansas"	2097.6	0.94	0.55	0	574	0.74	0	0.13	0.04	0.49	0.19	0.42	0.94	0.25	0.24	0.63	0.09	0.5	1991	0.33	0.47	0.05	0
"Block Group 1, Census Tract 13.12, Sebastian County, Arkansas"	2758	0.75	0.51	0.03	563	0.84	0	0.12	0.02	0.36	0.33	0.54	0.96	0.48	0.2	0.75	0.07	0.3	1985	0.14	0	0.02	0
"Block Group 2, Census Tract 13.12, Sebastian County, Arkansas"	2163.5	0.29	0.49	1	186	0.41	0	0.53	0.07	0.76	0.06	0.18	0.8	0.12	0.15	0.23	0.06	0.06	1983	0.97	0	0	0
"Block Group 3, Census Tract 13.12, Sebastian County, Arkansas"	3295.8	0.3	0.37	0.66	156	0.72	0	0.33	0	0.37	0.37	0.39	0.94	0.26	0.15	0.38	0.14	0.02	1984	0.78	0.04	0.12	0.03
"Block Group 1, Census Tract 101.01, Sebastian County, Arkansas"	35.4	38.65	0.47	0.14	464	0.47	0.01	0.31	0.01	0.42	0.25	0.37	0.91	0.38	0.28	0.62	0.07	0.23	1997	0.51	0	0.03	0
"Block Group 2, Census Tract 101.01, Sebastian County, Arkansas"	527.9	5.67	0.53	0.01	737	0.6	0.1	0.13	0.02	0.67	0.21	0.47	0.89	0.51	0.23	0.82	0.01	0.13	1992	0.47	0.26	0.13	0
"Block Group 3, Census Tract 101.01, Sebastian County, Arkansas"	109.2	15.69	0.53	0.67	823	0.41	0	0.16	0	0.42	0.55	0.71	0.94	0.37	0.21	0.82	0.04	0.14	1973	0.66	0	0	0
"Block Group 1, Census Tract 101.02, Sebastian County, Arkansas"	35.9	28.06	0.52	0.35	351	0.38	0	0.3	0.03	0.31	0.31	0.37	0.88	0.38	0.16	0.69	0.03	0.13	1973	0.45	0.1	0.01	0
"Block Group 2, Census Tract 101.02, Sebastian County, Arkansas"	21.7	92.47	0.46	0	674	0.52	0	0.21	0.03	0.51	0.4	0.43	0.89	0.37	0.21	0.71	0.24	0.4	1985	0.49	0	0.02	0
"Block Group 3, Census Tract 101.02, Sebastian County, Arkansas"	161.6	8.8	0.52	0.22	452	0.89	0	0.08	0.05	0.68	0.15	0.87	0.94	0.6	0.33	0.96	0.2	0.21	2004	0.29	0	0.06	0
"Block Group 4, Census Tract 101.02, Sebastian County, Arkansas"	2681.2	0.62	0.62	0.66	512	0.3	0	0.2	0.05	0.73	0.22	0.35	0.84	0.46	0.22	0.67	0.03	0.12	1999	0.4	0.32	0.07	0
"Block Group 1, Census Tract 102.01, Sebastian County, Arkansas"	28.4	38.48	0.35	0.6	211	0.37	0	0.29	0	0.37	0.25	0.31	0.79	0.39	0.26	0.69	0.17	0.08	1981	0.55	0.14	0.28	0
"Block Group 2, Census Tract 102.01, Sebastian County, Arkansas"	462.8	3.58	0.5	0.25	671	0.61	0	0.18	0	0.38	0.41	0.93	0.8	0.26	0.15	0.78	0.06	0.37	1982	0.3	0	0.24	0
"Block Group 3, Census Tract 102.01, Sebastian County, Arkansas"	593.1	2.66	0.45	0.19	626	0.66	0	0.32	0	0.68	0.28	0.62	0.92	0.15	0.36	0.63	0.27	0.2	1981	0.26	0.3	0	0
"Block Group 4, Census Tract 102.01, Sebastian County, Arkansas"	257.6	2.6	0.43	0	183	0.77	0	0.09	0	0.34	0.24	0.11	1	0.26	0.2	0.87	0.14	0.45	1988	0.33	0	0	0
"Block Group 1, Census Tract 102.02, Sebastian County, Arkansas"	736.6	1.59	0.56	0.06	406	0.61	0	0.17	0.01	0.67	0.21	0.62	0.81	0.38	0.27	0.74	0.06	0.16	1988	0.35	0.19	0.01	0
"Block Group 2, Census Tract 102.02, Sebastian County, Arkansas"	312.7	8.92	0.5	0.2	483	0.63	0	0.17	0.02	0.68	0.19	0.47	0.87	0.48	0.28	0.72	0.1	0.13	1993	0.5	0.17	0.15	0
"Block Group 1, Census Tract 103.01, Sebastian County, Arkansas"	287.1	8.31	0.46	0.1	771	0.55	0	0.11	0.01	0.42	0.35	0.66	0.89	0.38	0.23	0.75	0.1	0.3	1997	0.25	0.06	0.21	0
"Block Group 2, Census Tract 103.01, Sebastian County, Arkansas"	101.6	17.34	0.49	0.46	490	0.43	0	0.34	0.02	0.41	0.36	0.47	0.79	0.4	0.27	0.61	0.07	0.13	1988	0.7	0.46	0.08	0
"Block Group 3, Census Tract 103.01, Sebastian County, Arkansas"	98	18.97	0.56	0.2	679	0.56	0	0.44	0.02	0.23	0.36	0.41	0.68	0.27	0.19	0.53	0.1	0.37	1983	0.53	0.26	0.03	0
"Block Group 1, Census Tract 103.03, Sebastian County, Arkansas"	23.4	76.27	0.55	0.13	547	0.43	0	0.27	0.01	0.44	0.2	0.31	0.76	0.34	0.28	0.6	0.18	0.15	1986	0.78	0.24	0.05	0
"Block Group 2, Census Tract 103.03, Sebastian County, Arkansas"	212.1	3.94	0.46	0.41	173	0.43	0	0.14	0.04	0.53	0.22	0.29	0.76	0.38	0.2	0.78	0.06	0.07	1981	0.61	0.29	0.21	0
"Block Group 1, Census Tract 103.04, Sebastian County, Arkansas"	38	29.04	0.45	0	410	0.44	0	0.04	0	0.63	0.11	0.83	0.9	0.61	0.42	0.94	0.21	0.26	1989	0.75	0	0	0
"Block Group 2, Census Tract 103.04, Sebastian County, Arkansas"	32.5	44.17	0.51	0.29	449	0.58	0.1	0.19	0.04	0.32	0.19	0.31	0.8	0.38	0.25	0.81	0.08	0.21	1982	0.55	0.28	0.4	0
"Block Group 3, Census Tract 103.04, Sebastian County, Arkansas"	52.8	14.36	0.41	0.16	329	0.44	0	0.31	0	0.34	0.13	0.17	0.87	0.18	0.22	0.57	0.05	0.29	1993	0.64	0	0.06	0
"Block Group 1, Census Tract 801, Sevier County, Arkansas"	32.1	62.48	0.45	0.21	557	0.41	0.13	0.23	0.03	0.48	0.07	0.4	0.86	0.51	0.29	0.82	0.16	0.18	1988	0.75	0.1	0.1	0
"Block Group 2, Census Tract 801, Sevier County, Arkansas"	9.1	156.38	0.39	0	415	0.47	0	0.13	0.03	0.46	0.28	0.31	0.79	0.33	0.22	0.76	0.09	0.21	1987	0.77	0	0.08	0
"Block Group 1, Census Tract 802, Sevier County, Arkansas"	56.1	24.33	0.49	0.31	236	0.38	0	0.28	0.04	0.52	0.19	0.32	0.72	0.41	0.25	0.62	0.19	0.11	1978	0.71	0.15	0.37	0
"Block Group 2, Census Tract 802, Sevier County, Arkansas"	10.7	88.42	0.5	0	321	0.7	0	0.31	0.05	0.33	0.26	0.54	0.82	0.18	0.14	0.78	0.17	0.25	1984	0.77	0.31	0.09	0
"Block Group 3, Census Tract 802, Sevier County, Arkansas"	30.9	49.17	0.51	0.26	353	0.39	0	0.15	0.02	0.43	0.08	0.45	0.85	0.36	0.12	0.82	0.08	0.24	1977	0.85	0.32	0.13	0
"Block Group 1, Census Tract 803, Sevier County, Arkansas"	670.7	3.88	0.52	0.24	454	0.37	0.37	0.17	0	0.65	0.15	0.36	0.83	0.4	0.22	0.69	0.07	0.14	1977	0.87	0.15	0.32	0
"Block Group 2, Census Tract 803, Sevier County, Arkansas"	824.5	1.48	0.59	0.03	64	0.07	0	0.17	0.06	0.25	0.03	0.2	0.77	0.54	0.44	0.72	0	0.03	1967	0.42	0	0.63	0
"Block Group 3, Census Tract 803, Sevier County, Arkansas"	866.1	1.45	0.44	0.07	199	0.24	0	0.31	0.03	0.4	0.15	0.28	0.7	0.43	0.32	0.63	0.15	0.07	1982	0.5	0	0.21	0
"Block Group 4, Census Tract 803, Sevier County, Arkansas"	2416.8	0.47	0.66	0.39	187	0.23	0	0.2	0.03	0.24	0.05	0.2	0.66	0.49	0.26	0.53	0.08	0.02	1974	0.61	0.41	0.22	0
"Block Group 1, Census Tract 804, Sevier County, Arkansas"	19.8	49.02	0.51	0.4	231	0.44	0	0.26	0.03	0.36	0.13	0.43	0.76	0.34	0.22	0.57	0.18	0.26	1981	0.77	0.15	0.12	0
"Block Group 2, Census Tract 804, Sevier County, Arkansas"	13	126.5	0.48	0.2	508	0.5	0.14	0.16	0.03	0.42	0.16	0.39	0.78	0.38	0.17	0.7	0.2	0.05	1978	0.63	0.33	0.14	0
"Block Group 1, Census Tract 4701, Sharp County, Arkansas"	14.1	91.75	0.48	0.32	449	0.43	0	0.14	0.01	0.46	0.37	0.2	0.76	0.21	0.23	0.77	0.06	0.13	1992	0.32	0	0.05	0
"Block Group 2, Census Tract 4701, Sharp County, Arkansas"	34.1	22.58	0.54	0.34	251	0.43	0.43	0.4	0.02	0.36	0.16	0.28	0.72	0.35	0.21	0.55	0.07	0.16	1982	0.39	0	0.13	0
"Block Group 1, Census Tract 4702.01, Sharp County, Arkansas"	52.9	17.64	0.51	0.14	303	0.33	0.06	0.26	0.01	0.49	0.31	0.25	0.6	0.18	0.23	0.59	0.14	0.06	1977	0.78	0.25	0	0
"Block Group 2, Census Tract 4702.01, Sharp County, Arkansas"	148.8	5.76	0.57	0.72	266	0.51	0	0.3	0.02	0.49	0.53	0.58	0.77	0.41	0.13	0.61	0	0.12	1977	0.46	0	0	0
"Block Group 3, Census Tract 4702.01, Sharp County, Arkansas"	419.9	1.75	0.55	0.43	327	0.51	0	0.42	0	0.75	0.28	0.85	0.76	0.3	0.15	0.49	0.03	0.13	1976	0.38	0	0.15	0
"Block Group 1, Census Tract 4702.02, Sharp County, Arkansas"	400.2	1.55	0.47	0	186	0.55	0	0.41	0.14	0.24	0.57	0.43	0.93	0.34	0.11	0.73	0.12	0.22	1979	0.64	0.42	0.08	0
"Block Group 2, Census Tract 4702.02, Sharp County, Arkansas"	208.4	3.3	0.52	0	218	0.42	0	0.27	0	0.59	0.18	0.37	0.79	0.28	0.21	0.6	0.06	0.1	1987	0.87	0	0.3	0
"Block Group 3, Census Tract 4702.02, Sharp County, Arkansas"	161.2	3.36	0.58	0.21	252	0.39	0	0.36	0.01	0.28	0.54	0.14	0.61	0.12	0.21	0.64	0.03	0.04	1976	0.41	0.3	0.13	0
"Block Group 4, Census Tract 4702.02, Sharp County, Arkansas"	542.8	1.99	0.36	0.57	331	0.63	0	0.38	0.1	0.54	0.37	0.64	0.89	0.39	0.24	0.58	0.19	0.15	1976	0.64	0	0.05	0
"Block Group 1, Census Tract 4703, Sharp County, Arkansas"	41	45.32	0.55	0.32	493	0.48	0	0.27	0.01	0.57	0.24	0.55	0.79	0.34	0.26	0.71	0.12	0.14	1984	0.71	0.17	0.03	0
"Block Group 2, Census Tract 4703, Sharp County, Arkansas"	4.5	125.92	0.51	0.26	235	0.37	0	0.36	0	0.1	0.3	0.27	0.72	0.18	0.09	0.52	0.11	0.15	1982	0.73	0	0.22	0
"Block Group 3, Census Tract 4703, Sharp County, Arkansas"	26.9	52.28	0.52	0.26	542	0.52	0	0.22	0.07	0.43	0.28	0.52	0.91	0.34	0.25	0.62	0.07	0.18	1983	0.57	0.07	0.15	0
"Block Group 1, Census Tract 4704.01, Sharp County, Arkansas"	6.5	81.67	0.52	0.1	249	0.47	0	0.41	0	0.25	0.18	0.72	0.57	0.21	0.23	0.43	0	0.17	1991	0.64	1	0.52	0
"Block Group 2, Census Tract 4704.01, Sharp County, Arkansas"	28.3	61.5	0.48	0	474	0.48	0	0.11	0	0.51	0.2	0.44	0.79	0.57	0.27	0.89	0.24	0.06	1979	0.78	0.31	0.41	0
"Block Group 3, Census Tract 4704.01, Sharp County, Arkansas"	192.8	3.94	0.53	0.48	144	0.25	0	0.19	0.05	0.42	0.21	0.22	0.63	0.4	0.22	0.66	0.13	0.12	1969	0.67	0.1	0.08	0
"Block Group 1, Census Tract 4704.02, Sharp County, Arkansas"	193	7.36	0.51	0.25	293	0.33	0	0.31	0.02	0.59	0.13	0.53	0.73	0.48	0.27	0.66	0.11	0.04	1983	0.59	0.1	0.13	0
"Block Group 2, Census Tract 4704.02, Sharp County, Arkansas"	15.9	42.93	0.46	0.64	141	0.29	0	0.1	0	0.54	0.39	0.56	0.93	0.46	0.36	0.72	0.17	0.03	2001	0.42	0	0.1	0
"Block Group 3, Census Tract 4704.02, Sharp County, Arkansas"	22.3	34.02	0.45	0.79	251	0.26	0	0.43	0.02	0.41	0.24	0.28	0.81	0.31	0.25	0.62	0.07	0.28	1975	0.5	0.25	0.07	0
"Block Group 1, Census Tract 9501, Stone County, Arkansas"	4.6	113.7	0.44	0.24	195	0.38	0	0.1	0.03	0.08	0.28	0.91	0.69	0.16	0.17	0.77	0.08	0.19	1982	0.4	0.71	0.02	0
"Block Group 2, Census Tract 9501, Stone County, Arkansas"	21.5	70.79	0.49	0.09	422	0.6	0	0.35	0.02	0.3	0.21	0.55	0.77	0.34	0.22	0.74	0.15	0.12	1983	0.24	0.22	0.11	0
"Block Group 3, Census Tract 9501, Stone County, Arkansas"	11.7	65.46	0.46	0.4	221	0.54	0	0.32	0.01	0.27	0.27	0.01	0.78	0.37	0.22	0.56	0.12	0.17	1976	0.33	0	0.01	0
"Block Group 4, Census Tract 9501, Stone County, Arkansas"	20.2	83.07	0.42	0.53	399	0.39	0	0.33	0.01	0.64	0.16	0.37	0.87	0.66	0.12	0.84	0.1	0.21	1995	0.29	0	0.04	0
"Block Group 1, Census Tract 9502.01, Stone County, Arkansas"	13.9	107.09	0.55	0.23	492	0.48	0	0.32	0.07	0.34	0.22	0.88	0.68	0.31	0.35	0.67	0.14	0.09	1988	0.29	0.03	0.15	0
"Block Group 1, Census Tract 9502.03, Stone County, Arkansas"	12.5	34.72	0.5	0.21	184	0.62	0	0.36	0.06	0.37	0.25	0.63	0.85	0.61	0.48	0.61	0	0	1989	0.77	0	0.17	0
"Block Group 2, Census Tract 9502.03, Stone County, Arkansas"	19.9	40.8	0.48	0	331	0.61	0	0.24	0.1	0.45	0.31	0.02	0.62	0.18	0.25	0.53	0.34	0.22	1990	0.48	0.59	0.3	0
"Block Group 3, Census Tract 9502.03, Stone County, Arkansas"	31.7	33.11	0.57	0.71	117	0.55	0	0.26	0.05	0.36	0.4	0.42	0.54	0.37	0.14	0.7	0.05	0.15	1991	0.3	0.09	0.25	0
"Block Group 1, Census Tract 9502.04, Stone County, Arkansas"	182	9.92	0.57	0.3	485	0.44	0	0.54	0.02	0.29	0.34	0.26	0.67	0.29	0.23	0.51	0.15	0.31	1988	0.57	0.13	0.05	0
"Block Group 2, Census Tract 9502.04, Stone County, Arkansas"	32.7	24.27	0.56	0	175	0.3	0	0.35	0.02	0.42	0.22	0.81	0.56	0.18	0.17	0.41	0.06	0.13	1996	0.75	0.09	0	0
"Block Group 3, Census Tract 9502.04, Stone County, Arkansas"	106.1	7.67	0.37	0	248	0.56	0	0.57	0	0.4	0.42	0	0.54	0	0.09	0.44	0.1	0.1	1990	0.52	0.28	0	0
"Block Group 4, Census Tract 9502.04, Stone County, Arkansas"	43.1	15.84	0.66	0.85	174	0.72	0	0.24	0	0.54	0.39	0.46	1	0.4	0.09	0.79	0.08	0.24	1987	0.42	0	0.22	0
"Block Group 1, Census Tract 9501, Union County, Arkansas"	4	175.6	0.51	0	313	0.39	0	0.16	0	0.28	0.14	0.7	0.64	0.18	0.14	0.64	0.11	0.18	1982	0.34	0.46	0.13	0
"Block Group 2, Census Tract 9501, Union County, Arkansas"	22.3	45.21	0.47	0.62	289	0.37	0	0.4	0.09	0.32	0.32	0.29	0.7	0.37	0.18	0.63	0	0.18	1978	0.28	0.33	0.04	0
"Block Group 3, Census Tract 9501, Union County, Arkansas"	20.1	65.34	0.46	1	550	0.43	0	0.4	0.04	0.43	0.19	0.21	0.84	0.22	0.45	0.47	0	0.02	1997	0.68	0.23	0.05	0
"Block Group 1, Census Tract 9502, Union County, Arkansas"	29.4	24.08	0.53	0.45	274	0.39	0	0.33	0.02	0.31	0.16	0.27	0.84	0.25	0.25	0.66	0.07	0.13	1973	0.55	0.26	0.04	0
"Block Group 2, Census Tract 9502, Union County, Arkansas"	29.5	20.83	0.61	0.26	200	0.53	0	0.13	0.05	0.36	0.33	0.07	0.84	0.42	0.16	0.94	0.22	0.17	1984	0.53	0.31	0.11	0
"Block Group 3, Census Tract 9502, Union County, Arkansas"	323.9	1.99	0.51	0.12	212	0.65	0	0.13	0	0.17	0.04	0.15	0.66	0.28	0.28	0.83	0.08	0.06	1987	0.55	0.31	0.02	0
"Block Group 4, Census Tract 9502, Union County, Arkansas"	44.3	14.39	0.55	0	198	0.42	0	0.36	0	0.46	0.36	0.37	0.94	0.23	0.31	0.34	0.12	0.04	1945	0.19	0	0.05	0
"Block Group 5, Census Tract 9502, Union County, Arkansas"	23.8	46.13	0.42	0.26	358	0.4	0	0.13	0.02	0.39	0.23	0.41	0.81	0.29	0.27	0.68	0.13	0.07	1985	0.47	0	0.1	0
"Block Group 1, Census Tract 9503, Union County, Arkansas"	28	27.93	0.5	0.32	274	0.58	0	0.22	0.05	0.44	0.37	0.44	0.73	0.38	0.33	0.63	0.07	0.08	1993	0.65	0	0.09	0
"Block Group 2, Census Tract 9503, Union County, Arkansas"	426.3	4.08	0.53	0.26	484	0.47	0.05	0.35	0.03	0.46	0.29	0.37	0.79	0.29	0.25	0.68	0.1	0.1	1974	0.45	0.12	0.11	0
"Block Group 1, Census Tract 9504.01, Union County, Arkansas"	7.3	116.1	0.51	0	221	0.69	0	0.22	0	0.44	0.06	0.35	1	0.6	0.23	0.8	0.23	0.39	1996	0.74	0	0.36	0
"Block Group 2, Census Tract 9504.01, Union County, Arkansas"	45.8	33.49	0.56	0.16	397	0.5	0	0.16	0	0.4	0.39	0.36	0.81	0.49	0.19	0.8	0.03	0.21	1979	0.49	0	0.08	0
"Block Group 1, Census Tract 9504.02, Union County, Arkansas"	21.3	94.13	0.5	0.22	580	0.3	0	0.31	0	0.3	0.18	0.58	0.76	0.39	0.3	0.73	0	0.07	1978	0.63	0.07	0.06	0
"Block Group 2, Census Tract 9504.02, Union County, Arkansas"	7.3	97.65	0.66	0	326	0.65	0	0.48	0.01	0.23	0.23	0.89	0.86	0.11	0.27	0.45	0.01	0.21	2000	0.71	0	0.16	0
"Block Group 3, Census Tract 9504.02, Union County, Arkansas"	51.9	16.32	0.42	0	413	0.81	0	0.15	0	0.42	0.43	0.75	0.88	0.16	0.17	0.64	0.13	0.45	1985	0.49	0	0	0
"Block Group 1, Census Tract 9505.01, Union County, Arkansas"	224	6.99	0.54	0.31	638	0.64	0	0.25	0.02	0.49	0.2	0.29	0.71	0.34	0.18	0.6	0.02	0.17	1989	0.41	0.22	0.04	0
"Block Group 2, Census Tract 9505.01, Union County, Arkansas"	30.7	22.99	0.51	0.1	302	0.63	0	0.25	0	0.52	0.25	0.6	0.75	0.31	0.26	0.56	0.11	0.12	1997	0.71	0	0.04	0
"Block Group 3, Census Tract 9505.01, Union County, Arkansas"	16.4	52.69	0.6	0	264	0.5	0	0.21	0.03	0.46	0.15	0.51	0.99	0.47	0.2	0.57	0.06	0.22	1998	0.47	0.17	0.11	0
"Block Group 1, Census Tract 9505.02, Union County, Arkansas"	11.2	126.51	0.61	0.24	367	0.35	0	0.12	0	0.46	0.3	0.34	0.79	0.51	0.25	0.74	0	0.14	1993	0.8	0	0.15	0
"Block Group 2, Census Tract 9505.02, Union County, Arkansas"	63.1	20.6	0.52	0	468	0.55	0	0.32	0.01	0.37	0.27	0.51	0.92	0.17	0.16	0.53	0.11	0.33	1967	0.55	0	0.02	0
"Block Group 1, Census Tract 9506, Union County, Arkansas"	300.9	4.04	0.38	0.42	218	0.62	0	0.12	0.03	0.72	0.12	0.42	0.84	0.53	0.21	0.91	0.06	0.1	1972	0.36	0.09	0.03	0
"Block Group 2, Census Tract 9506, Union County, Arkansas"	819.5	1.19	0.43	0.78	357	0.3	0	0.37	0.11	0.22	0.08	0.48	0.75	0.35	0.15	0.4	0.01	0	1964	0.63	0.07	0	0
